결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PER,PBR,EPS,부채율,매출증가,영익증가,영익률,지배ROE,지배EPS,매출이익
07년09월(3Q),"45,950","88,976","29,583","3,179","2,574","2,500","45,838","12.70","1.00","925","101.66","-1.76","-25.65","10.75","11.73","-22.35","87.26"
07년06월(2Q),"43,200","86,479","30,094","3,827","2,297","9,121","44,911","11.12","0.96","821","111.08","1.42","-32.99","12.72","10.71","-33.85","86.08"
07년03월(1Q),"42,200","85,094","29,724","5,291","3,873","7,143","44,113","9.80","0.96","1,385","108.55","2.58","-20.39","17.80","18.16","-4.05","91.21"
06년12월(4Q),"46,500","85,491","29,799","929","1,359","10,988","44,258","10.64","1.05","486","110.11","0.33","-65.04","3.12","6.42","0.67","87.38"
06년09월(3Q),"40,800","83,887","30,113","4,276","3,330","8,418","43,734","9.36","0.93","1,191","111.54","2.47","-4.72","14.20","16.15","11.07","87.60"
06년06월(2Q),"39,150","81,047","29,672","5,711","3,534","10,311","43,482","9.23","0.90","1,242","115.83","-0.79","69.95","19.25","17.52","57.87","88.49"
06년03월(1Q),"39,050","80,346","28,976","6,647","4,112","7,296","41,689","10.32","0.94","1,443","119.31","-2.69","9.07","22.94","20.45","12.71","89.69"
05년12월(4Q),"40,850","80,493","29,701","2,657","1,375","10,644","41,741","11.28","0.98","483","122.83","3.45","-7.52","8.94","6.94","-65.30","87.38"
05년09월(3Q),"44,050","77,947","29,387","4,488","3,054","7,565","40,847","9.72","1.08","1,072","131.55","0.55","-12.11","15.27","15.87","0.41","89.78"
05년06월(2Q),"42,000","76,066","29,907","3,360","2,241","9,292","40,615","9.28","1.03","787","139.19","-1.37","-41.86","11.24","11.96","4.88","89.02"
05년03월(1Q),"39,400","73,859","29,777","6,094","3,648","8,757","39,840","8.78","0.99","1,281","157.34","-1.55","-18.89","20.47","19.68","6.83","87.33"
04년12월(4Q),"41,500","74,465","28,712","2,873","3,962","11,028","40,053","9.42","1.04","1,391","170.11","0.29","-26.19","10.00","21.84","393.10","91.02"
04년09월(3Q),"37,250","70,641","29,225","5,106","3,042","7,252","38,711","11.32","0.96","1,068","191.09","4.64","","17.47","17.34","","90.27"
04년06월(2Q),"38,650","69,689","30,324","5,780","2,136","10,233","38,376","79.23","1.01","750","192.04","2.91","-5.44","19.06","12.47","-22.65","88.45"
04년03월(1Q),"42,250","67,408","30,247","7,513","3,415","9,170","37,576","57.99","1.12","1,199","186.37","1.77","3.68","24.84","20.16","-63.25","88.47"
03년12월(4Q),"44,600","68,126","28,628","3,892","816","2,270","37,828","15.68","1.18","282","187.31","-5.56","145.22","13.59","4.74","-86.94","92.12"
03년09월(3Q),"45,300","69,522","27,929","-4,819","-4,965","5,990","37,548","9.50","1.21","-1,708","185.44","-3.27","","-17.25","-27.72","","95.16"
03년06월(2Q),"46,700","73,784","29,468","6,112","2,844","9,227","39,338","6.36","1.19","970","173.11","1.31","30.12","20.74","15.61","-38.02","92.11"
03년03월(1Q),"43,250","71,977","29,721","7,247","9,606","6,427","38,329","5.48","1.13","3,262","183.89","1.83","-5.90","24.38","50.60","103.09","92.13"
02년12월(4Q),"50,700","79,906","30,314","1,587","6,683","","39,158","8.04","1.29","2,160","172.33","3.28","102.04","5.24","31.17","35.14","87.77"
02년09월(3Q),"54,800","91,633","28,873","4,329","3,057","","40,469","9.53","1.35","979","148.20","1.86","-9.17","14.99","13.25","90.28","92.60"
02년06월(2Q),"48,300","92,972","29,087","4,697","4,884","","40,433","9.14","1.19","1,564","147.29","0.98","50.69","16.15","19.71","445.35","93.66"
02년03월(1Q),"62,300","105,319","29,188","7,702","5,015","","40,250","15.55","1.55","1,606","121.43","1.77","30.91","26.39","17.97","48.39","93.26"
01년12월(4Q),"49,950","117,935","29,351","786","4,991","","38,068","14.34","1.31","1,599","93.76","8.25","","2.68","17.18","","99.20"
01년09월(3Q),"44,400","114,457","28,347","4,766","1,606","","36,805","29.18","1.21","515","98.97","12.61","115.27","16.81","5.70","-69.52","94.52"
01년06월(2Q),"52,000","110,943","28,805","3,117","896","","35,688","19.29","1.46","287","105.70","12.40","33.56","10.82","3.26","-54.29","87.36"
01년03월(1Q),"56,100","109,136","28,679","5,883","3,379","","35,121","18.48","1.60","1,082","110.02","13.32","-8.53","20.51","12.10","-15.57","97.28"
00년12월(4Q),"67,000","114,266","27,113","-1,512","-1,131","","36,753","20.71","1.82","-362","103.32","","","-5.58","-3.86","","97.05"
00년09월(3Q),"66,800","120,315","25,173","2,214","5,270","","38,690","18.57","1.73","1,688","93.78","","","8.80","16.49","","99.06"
00년06월(2Q),"98,200","135,340","25,628","2,334","1,960","","43,571","","2.25","628","72.57","","","9.11","5.85","","96.64"
00년03월(1Q),"98,000","132,689","25,308","6,431","4,003","","42,715","","2.29","1,282","74.77","","","25.41","11.90","","99.57"
